"id","bspl","detailname","resultname","resultname_old"
7983,PL,운반비-기타,판관비,
7984,PL,물류비-운반비-사내운반비,판관비,
7985,PL,물류비-운반비-내륙운반비,판관비,
7986,PL,물류비-운반비-해상운반비,판관비,
7987,PL,물류비-운반비-항공운반비,판관비,
7988,PL,물류비-운반비-직접배달비,판관비,
7989,PL,물류비-운반비-순회배송비,판관비,
7990,PL,물류비-운반비-교환운반비,판관비,
7991,PL,물류비-운반비-기타,판관비,
7992,PL,물류비-운송부대비-체선료,판관비,
7993,PL,물류비-운송부대비-항만시설이용료,판관비,
7994,PL,물류비-운송부대비-용역료,판관비,
7995,PL,물류비-보관료-창고비,판관비,
7996,PL,물류비-보관료-용역비,판관비,
7997,PL,물류비-보관료-기타,판관비,
7998,PL,물류비-기타,판관비,
7999,PL,차량유지비-유류비,판관비,
8000,PL,차량유지비-수리부품대,판관비,
8001,PL,차량유지비-차량검사비,판관비,
8002,PL,차량유지비-자가운전유지비,판관비,
8003,PL,차량유지비-기타,판관비,
8004,PL,도서비-사보발행,판관비,
8005,PL,도서비-일반도서구입,판관비,
8006,PL,도서비-간행물구입,판관비,
8007,PL,도서비-기타도서구입,판관비,
8008,PL,인쇄비-복사,판관비,
8009,PL,인쇄비-티켓,판관비,
8010,PL,인쇄비-기타,판관비,
8011,PL,도서인쇄비-배부,판관비,
8012,PL,신문도서비,판관비,
8013,PL,행사비-기념행사,판관비,
8014,PL,행사비-사회봉사및공헌,판관비,
8015,PL,행사비-체육대회,판관비,
8016,PL,행사비-세미나,판관비,
8017,PL,행사비-영업행사,판관비,
8018,PL,행사비-기타,판관비,
8019,PL,회의비-조직활성화,판관비,
8020,PL,회의비-책임자,판관비,
8021,PL,회의비-기타,판관비,
8022,PL,지급수수료-일반,판관비,
8023,PL,지급수수료-송금/추심,판관비,
8024,PL,지급수수료-택배,판관비,
8025,PL,지급수수료-제증명발급,판관비,
8026,PL,지급수수료-관리비,판관비,
8027,PL,지급수수료-보증,판관비,
8028,PL,지급수수료-무역관련,판관비,
8029,PL,지급수수료-전산용역료,판관비,
8030,PL,지급수수료-전산회선이용료,판관비,
8031,PL,지급수수료-전산유지보수,판관비,
8032,PL,지급수수료-일반기기유지보수,판관비,
8033,PL,지급수수료-부동산중개,판관비,
8034,PL,지급수수료-마케팅용역,판관비,
8035,PL,지급수수료-로얄티,판관비,
8036,PL,지급수수료-검사측정,판관비,
8037,PL,지급수수료-고문/자문료,판관비,
8038,PL,지급수수료-송무비용,판관비,
8039,PL,지급수수료-일반대행용역료,판관비,
8040,PL,지급수수료-반품폐기처리,판관비,
8041,PL,지급수수료-냉동/냉장/보관료,판관비,
8042,PL,지급수수료-행랑사용료,판관비,
8043,PL,지급수수료-DHL,판관비,
8044,PL,지급수수료-경비/보안시스템,판관비,
8045,PL,지급수수료-통근버스,판관비,
8046,PL,지급수수료-금융,판관비,
8047,PL,지급수수료-외부연구용역료,판관비,
8048,PL,지급수수료-협력사품질관리비,판관비,
8049,PL,지급수수료-대리운전-영업,판관비,
8050,PL,지급수수료-CO=FI기능영역조정용,판관비,
8051,PL,지급수수료-판매,판관비,
8052,PL,지급수수료-중개,판관비,
8053,PL,지급수수료-설치도급,판관비,
8054,PL,지급수수료-상품권,판관비,
8055,PL,지급수수료-카드,판관비,
8056,PL,지급수수료-운송,판관비,
8057,PL,지급수수료-영업,판관비,
8058,PL,지급수수료-유기시설(에버랜드Only),판관비,
8059,PL,지급수수료-세탁물(에버랜드Only),판관비,
8060,PL,지급수수료-관광사(에버랜드Only),판관비,
8061,PL,지급수수료-수출입수수료-환가료,판관비,
8062,PL,지급수수료-수출입수수료-NEGO,판관비,
8063,PL,지급수수료-수출입수수료-통관,판관비,
8064,PL,지급수수료-수출입수수료-부대비,판관비,
8065,PL,지급수수료-금융수수료-보증,판관비,
8066,PL,지급수수료-금융수수료-Link이자(물산Only),판관비,
8067,PL,지급수수료-금융수수료-기타,판관비,
8068,PL,지급수수료-설계비,판관비,
8069,PL,지급수수료-컨설팅비,판관비,
8070,PL,지급수수료-검사용역,판관비,
8071,PL,지급수수료-공사및도급용역,판관비,
8072,PL,지급수수료-환경안전,판관비,
8073,PL,지급수수료-입찰수주,판관비,
8074,PL,지급수수료-담보설정비,판관비,
8075,PL,지급수수료-소송비용,판관비,
8076,PL,지급수수료-감정,판관비,
8077,PL,지급수수료-특허,판관비,
8078,PL,지급수수료-증명,판관비,
8079,PL,지급수수료-법률용역자문,판관비,
8080,PL,지급수수료-회계감사등,판관비,
8081,PL,지급수수료-방송외주제작,판관비,
8082,PL,지급수수료-Recruting,판관비,
8083,PL,지급수수료-경비용역비,판관비,
8084,PL,지급수수료-보안관리,판관비,
8085,PL,지급수수료-소각로용역,판관비,
8086,PL,지급수수료-청소용역,판관비,
8087,PL,지급수수료-복사기용역,판관비,
8088,PL,지급수수료-판매용역,판관비,
8089,PL,지급수수료-식당용역,판관비,
8090,PL,지급수수료-건물및공단관리,판관비,
8091,PL,지급수수료-정원관리,판관비,
8092,PL,지급수수료-개발용역,판관비,
8093,PL,지급수수료-사무용역,판관비,
8094,PL,지급수수료-기타,판관비,
8095,PL,기술사용료-정액기술료,판관비,
8096,PL,기술사용료-정율기술료,판관비,
8097,PL,기술사용료-정액특허료,판관비,
8098,PL,기술사용료-정율특허료,판관비,
8099,PL,기술사용료-상표사용료,판관비,
8100,PL,기술사용료-위탁용역비,판관비,
8101,PL,기술사용료-기술도입비,판관비,
8102,PL,기술사용료-기술자문비,판관비,
8103,PL,기술사용료-고문체제비,판관비,
8104,PL,기술사용료-국제공동사업권상각,판관비,
8105,PL,기술사용료-기타,판관비,
8106,PL,대손상각비-매출채권,대손상각비,
8107,PL,대손상각비-장기매출채권,대손상각비,
8108,PL,대손상각비-기타,대손상각비,
8109,PL,대손상각비-수출외상매출금,대손상각비,
8110,PL,대손상각비-받을어음,대손상각비,
8111,PL,무형자산상각비-영업권,무형자산상각비,
8112,PL,무형자산상각비-산업재산권,무형자산상각비,
8113,PL,무형자산상각비-광업권,무형자산상각비,
8114,PL,무형자산상각비-개발비,무형자산상각비,
8115,PL,무형자산상각비-시설이용권,무형자산상각비,
8116,PL,무형자산상각비-소프트웨어,무형자산상각비,
8117,PL,무형자산상각비-회원권,무형자산상각비,
8118,PL,무형자산상각비-기타무형자산,무형자산상각비,
8119,PL,임가공비-가공,판관비,
8120,PL,임가공비-조립,판관비,
8121,PL,임가공비-설치공사,판관비,
8122,PL,임가공비-도장,판관비,
8123,PL,임가공비-기타,판관비,
8124,PL,서비스비-자재비,판관비,
8125,PL,서비스비-대행료,판관비,
8126,PL,서비스비-순회비용,판관비,
8127,PL,서비스비-무상제공,판관비,
8128,PL,서비스비-기타,판관비,
8129,PL,견본비-전시,판관비,
8130,PL,견본비-샘플제공,판관비,
8131,PL,견본비-무상제공,판관비,
8132,PL,견본비-규격취득,판관비,
8133,PL,견본비-견본검사,판관비,
8134,PL,견본비-기타,판관비,
8135,PL,판매수수료-판매수수료,판관비,
8136,PL,판매촉진비-제품 판촉물-자동,판관비,
8137,PL,판매촉진비-상품 판촉물-자동,판관비,
8138,PL,판매촉진비-외부 판촉물-자동,판관비,
8139,PL,판매촉진비-제/상품-경품-자동,판관비,
8140,PL,판매촉진비-외부-경품-자동,판관비,
8141,PL,판매촉진비-소모품,판관비,
8142,PL,판매촉진비-광고 인쇄물,판관비,
8143,PL,판매촉진비-시식/시음대-자동,판관비,
8144,PL,판매촉진비-적립포인트,판관비,
8145,PL,판매촉진비-할인쿠폰,판관비,
8146,PL,판매촉진비-판촉장비,판관비,
8147,PL,판매촉진비-시식/시음대,판관비,
8148,PL,판매촉진비-외부 판촉물,판관비,
8149,PL,판매촉진비-외부-경품,판관비,
8150,PL,판매촉진비-임직원판촉-자동,판관비,
8151,PL,판매촉진비-시식/시음대_3만원이하,판관비,
8152,PL,판매촉진비-시식/시음대_3만원초과,판관비,
8153,PL,판매촉진비-기타,판관비,
8154,PL,판매촉진비-세미나및전시회,판관비,
8155,PL,판매촉진비-판촉행사비,판관비,
8156,PL,판매촉진비-스폰서광고,판관비,
8157,PL,판매촉진비-판촉사은품,판관비,
8158,PL,판매촉진비-카달로그제작,판관비,
8159,PL,판매촉진비-Free Gift,판관비,
8160,PL,판매촉진비-외부영업인력수수료,판관비,
8161,PL,판매장려금,판관비,
8162,PL,검사비-재료및시약,판관비,
8163,PL,검사비-규칙준수및인증,판관비,
8164,PL,검사비-선급검사비(중공업Only),판관비,
8165,PL,검사비-기타,판관비,
8166,PL,시운전비,판관비,
8167,PL,조사비-시장조사,판관비,
8168,PL,조사비-자료조사,판관비,
8169,PL,조사비-품질조사,판관비,
8170,PL,조사비-규격인증,판관비,
8171,PL,조사비-연구위탁자문,판관비,
8172,PL,조사비-취재및출연료,판관비,
8173,PL,조사비-기타,판관비,
8174,PL,포장비-제품포장비,판관비,
8175,PL,포장비-포장재비(코닝정밀소재Only),판관비,
8176,PL,포장비-기타,판관비,
8177,PL,용역비-생산공정,판관비,
8178,PL,용역비-식당용역,판관비,
8179,PL,용역비-경비보안,판관비,
8180,PL,용역비-상하차,판관비,
8181,PL,용역비-포장용역,판관비,
8182,PL,용역비-청소/생산CIP용역,판관비,
8183,PL,용역비-생산제품및자재이적,판관비,
8184,PL,용역비-수선,판관비,
8185,PL,용역비-선물셋트/기획제품해체,판관비,
8186,PL,용역비-영업아웃소싱,판관비,
8187,PL,용역비-기타,판관비,
8188,PL,외주비,판관비,
8189,PL,외주비-공사,판관비,
8190,PL,외주비-용역,판관비,
8191,PL,외주비-선물환,판관비,
8192,PL,외주용역비,판관비,
8193,PL,제품보증충당부채전입,충당부채전입액,
8194,PL,공사손실충당부채전입,충당부채전입액,
8195,PL,하자보수충당부채전입,충당부채전입액,
8196,PL,복구충당부채전입,충당부채전입액,
8197,PL,우발손실충당부채전입,충당부채전입액,
8198,PL,경상개발비-주식보상비용,경상개발비,
8199,PL,경상개발비-특허료,경상개발비,
8200,PL,경상개발비-도서구입비,경상개발비,
8201,PL,경상개발비-시험연구비,경상개발비,
8202,PL,경상개발비-국내출장비,경상개발비,
8203,PL,경상개발비-해외출장비,경상개발비,
8204,PL,경상개발비-협회비,경상개발비,
8205,PL,경상개발비-식비,경상개발비,
8206,PL,경상개발비-운반비,경상개발비,
8207,PL,경상개발비-교육훈련비,경상개발비,
8208,PL,경상개발비-소모품비,경상개발비,
8209,PL,경상개발비-지급수수료,경상개발비,
8210,PL,경상개발비-직무교육(사내교육),경상개발비,
8211,PL,경상개발비-직무교육(사외위탁교육),경상개발비,
8212,PL,경상개발비-직무교육(교육참가일당),경상개발비,
8213,PL,경상개발비-계층교육(사내교육),경상개발비,
8214,PL,경상개발비-계층교육(사외위탁교육),경상개발비,
8215,PL,경상개발비-계층교육(교육참가일당),경상개발비,
8216,PL,경상개발비-조직활성화교육(사내교육),경상개발비,
8217,PL,경상개발비-조직활성화교육(사외위탁교육),경상개발비,
8218,PL,경상개발비-조직활성화교육(교육참가일당),경상개발비,
8219,PL,경상개발비-자기개발교육(사내교육),경상개발비,
8220,PL,경상개발비-자기개발교육(사외위탁교육),경상개발비,
8221,PL,경상개발비-자기개발교육(교육참가일당),경상개발비,
8222,PL,경상개발비-온라인교육,경상개발비,
8223,PL,경상개발비-제조통신비,경상개발비,
8224,PL,경상개발비-제조운반비,경상개발비,
8225,PL,경상개발비-제조잡비,경상개발비,
8226,PL,경상개발비-제조지급수수료(일반),경상개발비,
8227,PL,경상개발비-통신비,경상개발비,
8228,PL,경상개발비-경조사비,경상개발비,
8229,PL,경상개발비-업무수행비,경상개발비,
8230,PL,경상개발비-재료비,경상개발비,
8231,PL,경상개발비-노무비,경상개발비,
8232,PL,경상개발비-환차익,경상개발비,
8233,PL,경상개발비-조직활성화비,경상개발비,
8234,PL,경상개발비-국책과제,경상개발비,
8235,PL,수출제비용-내륙운송비,판관비,
8236,PL,수출제비용-해상운송비,판관비,
8237,PL,수출제비용-항공운송비,판관비,
8238,PL,수출제비용-수출보험료,판관비,
8239,PL,수출제비용-통관수수료,판관비,
8240,PL,수출제비용-해상보험료,판관비,
8241,PL,수출제비용-Less Charge외,판관비,
8242,PL,수출제비용-기타/THC/취급수수료/DOC.FEE,판관비,
8243,PL,수출제비용-수출커미션,판관비,
8244,PL,수출입제비용-해외커미션,판관비,
8245,PL,수출입제비용-수출매출채권정산비,판관비,
8246,PL,수출입제비용-매입수수료,판관비,
8247,PL,수출입제비용-기타수출입제비용,판관비,
8248,PL,수출비용,판관비,
8249,PL,기타수익,기타영업외손익,
8250,PL,배당금수익,기타영업외손익,
8251,PL,위탁관리수수료수익,기타영업외손익,
8252,PL,임대료수익,기타영업외손익,
8253,PL,매도가능금융자산처분이익,기타영업외손익,
8254,PL,매도가능금융자산손상차손환입,투자주식손상차손,
8255,PL,종속관계기업투자주식처분이익,기타영업외손익,
8256,PL,재고자산처분이익,기타영업외손익,
8257,PL,사용권자산중도상환이익,기타영업외손익,
8258,PL,보상비용,기타영업외손익,
8259,PL,수입수수료,기타영업외손익,
8260,PL,로열티수익,기타영업외손익,
8261,PL,상품권기간경과이익,기타영업외손익,
8262,PL,잡이익,기타영업외손익,
8263,PL,기타비용,기타영업외손익,
8264,PL,매출채권처분손실,기타영업외손익,
8265,PL,재고자산처분손실,기타영업외손익,
8266,PL,재고자산폐기손실,기타영업외손익,
8267,PL,재고자산감모손실,기타영업외손익,
8268,PL,종속관계기업투자주식처분손실,기타영업외손익,
8269,PL,당기손익공정가치측정금융자산처분이익,기타영업외손익,
8270,PL,당기손익공정가치금융자산처분손실,기타영업외손익,
8271,PL,기타자산처분손실,기타영업외손익,
8272,PL,투자부동산처분손실,기타영업외손익,
8273,PL,투자부동산폐기손실,기타영업외손익,
8274,PL,유형자산처분손실,기타영업외손익,
8275,PL,유형자산폐기손실,기타영업외손익,
8276,PL,유형자산제각손실,기타영업외손익,
8277,PL,유형자산평가손실,기타영업외손익,
8278,PL,무형자산처분손실,기타영업외손익,
8279,PL,투자부동산상각비,기타영업외손익,
8280,PL,운휴자산상각비,기타영업외손익,
8281,PL,투자부동산유지관리비,기타영업외손익,
8282,PL,사회기여금,기타영업외손익,
8283,PL,기부금,기타영업외손익,
8284,PL,기타의지급수수료,기타영업외손익,
8285,PL,기술용역비,기타영업외손익,
8286,PL,위탁관리수수료,기타영업외손익,
8287,PL,로열티비용,기타영업외손익,
8288,PL,잡손실,기타영업외손익,
8289,PL,재해손실,기타영업외손익,
8290,PL,파생상품거래이익,기타영업외손익,
8291,PL,당기손익-공정가치평가금융상품처분이익,기타영업외손익,
8292,PL,당기손익-공정가치평가금융상품처분손실,기타영업외손익,
8293,PL,매각예정순자산처분이익,기타영업외손익,
8294,PL,매각예정자산손상차손환입,기타영업외손익,
8295,PL,생물자산처분이익,기타영업외손익,
8296,PL,생물자산평가이익,기타영업외손익,
8297,PL,생물자산손상차손환입,기타영업외손익,
8298,PL,유형자산손상차손환입,기타영업외손익,
8299,PL,부의영업권환입 ,기타영업외손익,
8300,PL,국고보조금이익,기타영업외손익,
8301,PL,국고보조금상환이익,기타영업외손익,
8302,PL,대손충당금환입-매출채권,기타영업외손익,
8303,PL,대손충당금환입-장기매출채권,기타영업외손익,
8304,PL,대손충당금환입-단기대여금,기타영업외손익,
8305,PL,대손충당금환입-장기대여금,기타영업외손익,
8306,PL,대손충당금환입-미수금,기타영업외손익,
8307,PL,대손충당금환입-장기미수금,기타영업외손익,
8308,PL,대손충당금환입-선급비용,기타영업외손익,
8309,PL,대손충당금환입-선급금,기타영업외손익,
8310,PL,대손충당금환입-장기선급금,기타영업외손익,
8311,PL,대손충당금환입-예치보증금,기타영업외손익,
8312,PL,대손충당금환입-장기보증금,기타영업외손익,
8313,PL,대손충당금환입-기타유동자산,기타영업외손익,
8314,PL,대손충당금환입-기타비유동자산,기타영업외손익,
8315,PL,대손충당금환입-기타,기타영업외손익,
8316,PL,제품보증충당부채환입,기타영업외손익,
8317,PL,공사손실충당부채환입,기타영업외손익,
8318,PL,하자보수충당부채환입,기타영업외손익,
8319,PL,상여충당부채환입,기타영업외손익,
8320,PL,복구충당부채환입,기타영업외손익,
8321,PL,우발손실충당부채환입,기타영업외손익,
8322,PL,연금정산이익,기타영업외손익,
8323,PL,연금중단이익,기타영업외손익,
8324,PL,수탁연구개발이익,기타영업외손익,
8325,PL,전기오류수정이익,기타영업외손익,
8326,PL,기타대손상각비-단기대여금,기타대손상각비,
8327,PL,기타대손상각비-장기대여금,기타대손상각비,
8328,PL,기타대손상각비-미수금,기타대손상각비,
8329,PL,기타대손상각비-장기미수금,기타대손상각비,
8330,PL,기타대손상각비-선급비용,기타대손상각비,
8331,PL,기타대손상각비-선급금,기타대손상각비,
8332,PL,기타대손상각비-장기선급금,기타대손상각비,
8333,PL,기타대손상각비-예치보증금,기타대손상각비,
8334,PL,기타대손상각비-장기보증금,기타대손상각비,
8335,PL,기타대손상각비-기타유동자산,기타대손상각비,
8336,PL,기타대손상각비-기타비유동자산,기타대손상각비,
8337,PL,기타대손상각비-기타,기타대손상각비,
8338,PL,연금정산손실,기타영업외손익,
8339,PL,연금중단손실,기타영업외손익,
8340,PL,기부금-법정,기타영업외손익,
8341,PL,기부금-지정,기타영업외손익,
8342,PL,기부금-비지정,기타영업외손익,
8343,PL,기부금-기타,기타영업외손익,
8344,PL,수탁연구개발손실,기타영업외손익,
8345,PL,전기오류수정손실,기타영업외손익,
8346,PL,자산재평가손실,기타영업외손익,
8347,PL,채무면제이익,기타영업외손익,
8348,PL,당기손익인식금융자산평가이익,기타영업외손익,
8349,PL,파생상품평가이익,기타영업외손익,
8350,PL,당기손익공정가치측정금융평가손실,기타영업외손익,
8351,PL,  11당기손익공정가치측정금융부채평가손실,기타영업외손익,
8352,PL,당기손익인식금융자산평가손실,기타영업외손익,
8353,PL,투자부동산손상차손환입,기타영업외손익,
8354,PL,유형자산처분이익,기타영업외손익,
8355,PL,무형자산처분이익,기타영업외손익,
8356,PL,무형자산손상차손환입,기타영업외손익,
8357,PL,기타의대손충당금환입,충당부채전입액,
8358,PL,기타의대손상각비,충당부채전입액,
8359,PL,파생상품평가손실,기타영업외손익,
8360,PL,투자부동산손상차손,투자주식손상차손,
8361,PL,유형자산손상차손,투자주식손상차손,
8362,PL,유형자산감액손실-건물,투자주식손상차손,
8363,PL,유형자산감액손실-구축물,투자주식손상차손,
8364,PL,유형자산감액손실-기계장치,투자주식손상차손,
8365,PL,무형자산손상차손,투자주식손상차손,
8366,PL,금융수익,기타영업외금융손익,
8367,PL,이자수익,기타영업외금융손익,
8368,PL,외환차익,기타영업외금융손익,
8369,PL,외화환산이익,기타영업외금융손익,
8370,PL,금융비용,기타영업외금융손익,
8371,PL,이자비용,기타영업외금융손익,
8372,PL,이자비용-일반대,기타영업외금융손익,
8373,PL,이자비용-시설대,기타영업외금융손익,
8374,PL,이자비용-회사채이자,기타영업외금융손익,
8375,PL,이자비용-회사채-사채발행비상각,기타영업외금융손익,
8376,PL,이자비용-유산스,기타영업외금융손익,
8377,PL,이자비용-부채현할차상각,기타영업외금융손익,
8378,PL,이자비용-환가료,기타영업외금융손익,
8379,PL,이자비용-리스부채,기타영업외금융손익,
8380,PL,이자비용-기타,기타영업외금융손익,
8381,PL,외환차손,기타영업외금융손익,
8382,PL,외화환산손실,기타영업외금융손익,
8383,PL,이자수익-예적금이자,기타영업외금융손익,
8384,PL,이자수익-유가증권이자,기타영업외금융손익,
8385,PL,이자수익-대여금이자,기타영업외금융손익,
8386,PL,이자수익-보험금이자,기타영업외금융손익,
8387,PL,이자수익-외환거래,기타영업외금융손익,
8388,PL,이자수익-할부이자,기타영업외금융손익,
8389,PL,이자수익-현할차상각,기타영업외금융손익,
8390,PL,이자수익-분양연체,기타영업외금융손익,
8391,PL,이자수익-기타,기타영업외금융손익,
8392,PL,외환차익-금융거래,기타영업외금융손익,
8393,PL,외화환산이익-금융거래,기타영업외금융손익,
8394,PL,파생상품평가이익-통화선도,기타영업외금융손익,
8395,PL,파생상품평가이익-통화스왑,기타영업외금융손익,
8396,PL,파생상품평가이익-통화옵션,기타영업외금융손익,
8397,PL,파생상품평가이익-이자율스왑,기타영업외금융손익,
8398,PL,파생상품평가이익-상품선물,기타영업외금융손익,
8399,PL,파생상품평가이익-상품선도,기타영업외금융손익,
8400,PL,파생상품평가이익-기타,기타영업외금융손익,
8401,PL,파생상품거래이익-통화선도,기타영업외금융손익,
8402,PL,파생상품거래이익-통화스왑,기타영업외금융손익,
8403,PL,파생상품거래이익-통화옵션,기타영업외금융손익,
8404,PL,파생상품거래이익-이자율스왑,기타영업외금융손익,
8405,PL,파생상품거래이익-상품선물,기타영업외금융손익,
8406,PL,파생상품거래이익-상품선도,기타영업외금융손익,
8407,PL,파생상품거래이익-기타,기타영업외금융손익,
8408,PL,위험회피중단이익,기타영업외금융손익,
8409,PL,사채상환이익,기타영업외금융손익,
8410,PL,이자비용-당좌차월이자,기타영업외금융손익,
8411,PL,이자비용-단기차입이자,기타영업외금융손익,
8412,PL,이자비용-사채-이자,기타영업외금융손익,
8413,PL,이자비용-사채-상각,기타영업외금융손익,
8414,PL,이자비용-장기차입금,기타영업외금융손익,
8415,PL,이자비용-금융리스,기타영업외금융손익,
8416,PL,이자비용-차입원가,기타영업외금융손익,
8417,PL,이자비용-현할차상각,기타영업외금융손익,
8418,PL,이자비용-AR매각(With Recourse),기타영업외금융손익,
8419,PL,외환차손-금융거래,기타영업외금융손익,
8420,PL,외화환산손실-금융거래,기타영업외금융손익,
8421,PL,지급보증료-사채,기타영업외금융손익,
8422,PL,지급보증료-차입금,기타영업외금융손익,
8423,PL,지급보증료-기타,기타영업외금융손익,
8424,PL,파생상품평가손실-통화선도,기타영업외금융손익,
8425,PL,파생상품평가손실-통화스왑,기타영업외금융손익,
8426,PL,파생상품평가손실-통화옵션,기타영업외금융손익,
8427,PL,파생상품평가손실-이자율스왑,기타영업외금융손익,
8428,PL,파생상품평가손실-상품선물,기타영업외금융손익,
8429,PL,파생상품평가손실-상품선도,기타영업외금융손익,
8430,PL,파생상품평가손실-기타,기타영업외금융손익,
8431,PL,파생상품거래손실-통화선도,기타영업외금융손익,
8432,PL,파생상품거래손실-통화스왑,기타영업외금융손익,
8433,PL,파생상품거래손실-통화옵션,기타영업외금융손익,
8434,PL,파생상품거래손실-이자율스왑,기타영업외금융손익,
8435,PL,파생상품거래손실-상품선물,기타영업외금융손익,
8436,PL,파생상품거래손실-상품선도,기타영업외금융손익,
8437,PL,파생상품거래손실-기타,기타영업외금융손익,
8438,PL,위험회피중단손실,기타영업외금융손익,
8439,PL,사채상환손실,기타영업외금융손익,
8440,PL,사내선물환평가손익-금융거래,기타영업외금융손익,
8441,PL,사내선물환거래손익-금융거래,기타영업외금융손익,
8442,PL,차입금상환손실,기타영업외금융손익,
8443,PL,금융보증수익,기타영업외금융손익,
8444,PL,지분법손실,지분법손익,
8445,PL,비지배지분순이익,지분법손익,
8446,PL,비지배지분순손실,지분법손익,
8447,PL,지분법평가이익,지분법손익,
8448,PL,지분법매각이익,지분법손익,
8449,PL,지분법평가손실,지분법손익,
8450,PL,지분법매각손실,지분법손익,
8451,PL,법인세환급액,법인세비용,
8452,PL,법인세추납액,법인세비용,
8453,PL,법인세비용-법인세,법인세비용,
8454,PL,법인세비용-주민세,법인세비용,
8455,PL,법인세비용-농특세,법인세비용,
8456,PL,법인세비용-법인세환급,법인세비용,
8457,PL,법인세비용-법인세추납,법인세비용,
8458,PL,법인세비용-회계변경,법인세비용,
8459,PL,법인세비용-기타,법인세비용,
8460,BS,현금,현금및현금성자산,
8461,BS,당좌예금,현금및현금성자산,
8462,BS,보통예금,현금및현금성자산,
8463,BS,현금등가물,현금및현금성자산,
8464,BS,당좌예금-Bank Clearing,현금및현금성자산,
8465,BS,당좌예금-기타,현금및현금성자산,
8466,BS,보통예금-국고보조금,현금및현금성자산,
8467,BS,보통예금-Bank Clearing,현금및현금성자산,
8468,BS,보통예금-기타,현금및현금성자산,
8469,BS,현금성자산,현금및현금성자산,
8470,BS,현금및현금성자산-환율평가,현금및현금성자산,
8471,BS,현금및현금성자산-부문간배부,현금및현금성자산,
8472,BS,기타제예금,현금및현금성자산,
8473,BS,전도금,현금및현금성자산,
8474,BS,별단예금,현금및현금성자산,
8475,BS,기타현금등가물,현금및현금성자산,
8476,BS,금전신탁,현금및현금성자산,
8477,BS,정기예금,단기금융상품,
8478,BS,정기적금,단기금융상품,
8479,BS,신탁예금,단기금융상품,
8480,BS,특정예금,단기금융상품,
8481,BS,기타예금,단기금융상품,
8482,BS,기타단기금융상품,단기금융상품,
8483,BS,유동성 장기금융상품,단기금융상품,
8484,BS,단기금융상품-부문간배부,단기금융상품,
8485,BS,외화정기예금,단기금융상품,
8486,BS,상호부금,단기금융상품,
8487,BS,적립식신탁,단기금융상품,
8488,BS,기타부금,단기금융상품,
8489,BS,RP,단기금융상품,
8490,BS,CD,단기금융상품,
8491,BS,CP,단기금융상품,
8492,BS,매출채권-국내,매출채권,
8493,BS,매출채권-로칼,매출채권,
8494,BS,매출채권-해외,매출채권,
8495,BS,매출채권-받을어음,매출채권,
8496,BS,외상매출금-상품,매출채권,
8497,BS,외상매출금-제품,매출채권,
8498,BS,외상매출금-반제품,매출채권,
8499,BS,외상매출금-자재,매출채권,
8500,BS,외상매출금-진행기준-용역,매출채권,
8501,BS,외상매출금-Service,매출채권,
8502,BS,외상매출금-Agency,매출채권,
8503,BS,외상매출금-물류,매출채권,
8504,BS,외상매출금-임대료,매출채권,
8505,BS,외상매출금-임가공,매출채권,
8506,BS,외상매출금-ESCO사업,매출채권,
8507,BS,외상매출금-Service공사-에스원Only,매출채권,
8508,BS,대행미수금-기획Only,매출채권,
8509,BS,외상매출금-기타용역,매출채권,
8510,BS,외상매출금-반품,매출채권,
8511,BS,외상매출금-반품추정,매출채권,
8512,BS,외상매출금-매출에누리,매출채권,
8513,BS,외상매출금-매출할인,매출채권,
8514,BS,외상매출금-판매장려금,매출채권,
8515,BS,외상매출금-판가보전,매출채권,
8516,BS,외상매출금-부실채권,매출채권,
8517,BS,외상매출금-ABS,매출채권,
8518,BS,외상매출금-진행기준-용역-조정,매출채권,
8519,BS,외상매출금-차감조정,매출채권,
8520,BS,외상매출금-조정,매출채권,
8521,BS,외상매출금-기타,매출채권,
8522,BS,외상매출금-현할차,매출채권,
8523,BS,외상매출금-환율평가,매출채권,
8524,BS,외상매출금-대손충당금,매출채권,
8525,BS,공사미수금,매출채권,
8526,BS,공사미수금-조정,매출채권,
8527,BS,공사미수금-환율평가,매출채권,
8528,BS,공사미수금-대손충당금,매출채권,
8529,BS,분양미수금,매출채권,
8530,BS,분양미수금-옵션-물산Only,매출채권,
8531,BS,분양미수금-조정,매출채권,
8532,BS,분양미수금-환율평가,매출채권,
8533,BS,분양미수금-대손충당금,매출채권,
8534,BS,받을어음-상품,매출채권,
8535,BS,받을어음-제품,매출채권,
8536,BS,받을어음-자재,매출채권,
8537,BS,받을어음-진행기준-용역,매출채권,
8538,BS,받을어음-Service,매출채권,
8539,BS,받을어음-Agency,매출채권,
8540,BS,받을어음-물류,매출채권,
8541,BS,받을어음-임대료,매출채권,
8542,BS,받을어음-임가공,매출채권,
8543,BS,받을어음-기타용역,매출채권,
8544,BS,받을어음-추심우발채무,매출채권,
8545,BS,받을어음-할인우발채무,매출채권,
8546,BS,받을어음-부도어음,매출채권,
8547,BS,받을어음-기타,매출채권,
8548,BS,받을어음-실물어음,매출채권,
8549,BS,받을어음-현할차,매출채권,
8550,BS,받을어음-환율평가,매출채권,
8551,BS,받을어음-대손충당금,매출채권,
8552,BS,받을어음-공사미수금,매출채권,
